danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,target
0.599,0.701,7,-11.667,1,0.0388,0.652,0.766,0.117,0.905,94.086,audio_features,4CxyqfI3bM7LTlbHHsF0qi,spotify:track:4CxyqfI3bM7LTlbHHsF0qi,https://api.spotify.com/v1/tracks/4CxyqfI3bM7LTlbHHsF0qi,https://api.spotify.com/v1/audio-analysis/4CxyqfI3bM7LTlbHHsF0qi,92267,4,1
0.692,0.669,6,-10.479,0,0.0401,0.0382,0.924,0.0939,0.444,114.01,audio_features,7cZR9UwVtBQR3zwyDYMK9p,spotify:track:7cZR9UwVtBQR3zwyDYMK9p,https://api.spotify.com/v1/tracks/7cZR9UwVtBQR3zwyDYMK9p,https://api.spotify.com/v1/audio-analysis/7cZR9UwVtBQR3zwyDYMK9p,189423,4,1
0.318,0.569,8,-10.453,0,0.0355,0.077,0.926,0.0854,0.584,159.803,audio_features,5F8XPD481L6K2s8h02Vxuo,spotify:track:5F8XPD481L6K2s8h02Vxuo,https://api.spotify.com/v1/tracks/5F8XPD481L6K2s8h02Vxuo,https://api.spotify.com/v1/audio-analysis/5F8XPD481L6K2s8h02Vxuo,325829,4,1
0.385,0.528,11,-11.977,0,0.0327,0.0599,0.855,0.232,0.536,102.246,audio_features,4fyklTEI49emJVhsgUxl6g,spotify:track:4fyklTEI49emJVhsgUxl6g,https://api.spotify.com/v1/tracks/4fyklTEI49emJVhsgUxl6g,https://api.spotify.com/v1/audio-analysis/4fyklTEI49emJVhsgUxl6g,313588,3,1
0.546,0.398,6,-9.225,0,0.0288,0.399,0.0262,0.11,0.442,127.307,audio_features,3ZOKwVcjcHVNqnOABO0pUA,spotify:track:3ZOKwVcjcHVNqnOABO0pUA,https://api.spotify.com/v1/tracks/3ZOKwVcjcHVNqnOABO0pUA,https://api.spotify.com/v1/audio-analysis/3ZOKwVcjcHVNqnOABO0pUA,354244,4,1
0.364,0.664,11,-6.017,1,0.0447,0.266,0.842,0.109,0.29,162.376,audio_features,1Sc2RHxyKHMeyCChQTWTnp,spotify:track:1Sc2RHxyKHMeyCChQTWTnp,https://api.spotify.com/v1/tracks/1Sc2RHxyKHMeyCChQTWTnp,https://api.spotify.com/v1/audio-analysis/1Sc2RHxyKHMeyCChQTWTnp,300996,4,1
0.647,0.683,7,-10.026,1,0.0798,0.714,0.0318,0.153,0.727,93.318,audio_features,5OLNQbQ2o2JRL7zEERZqOm,spotify:track:5OLNQbQ2o2JRL7zEERZqOm,https://api.spotify.com/v1/tracks/5OLNQbQ2o2JRL7zEERZqOm,https://api.spotify.com/v1/audio-analysis/5OLNQbQ2o2JRL7zEERZqOm,111957,4,1
0.779,0.487,1,-8.642,1,0.165,0.28,0.0,0.166,0.0915,127.049,audio_features,1lAJUXyP5S2dUYHer1xBas,spotify:track:1lAJUXyP5S2dUYHer1xBas,https://api.spotify.com/v1/tracks/1lAJUXyP5S2dUYHer1xBas,https://api.spotify.com/v1/audio-analysis/1lAJUXyP5S2dUYHer1xBas,299971,4,1
0.458,0.506,1,-9.596,0,0.2,0.408,0.0,0.347,0.736,163.028,audio_features,09hbZ8vF8YmlVQq55Ai1Ay,spotify:track:09hbZ8vF8YmlVQq55Ai1Ay,https://api.spotify.com/v1/tracks/09hbZ8vF8YmlVQq55Ai1Ay,https://api.spotify.com/v1/audio-analysis/09hbZ8vF8YmlVQq55Ai1Ay,190097,4,1
0.804,0.506,0,-8.413,0,0.261,0.0506,1.26e-06,0.134,0.611,81.451,audio_features,4k95J448xydiVtD4PXMvpY,spotify:track:4k95J448xydiVtD4PXMvpY,https://api.spotify.com/v1/tracks/4k95J448xydiVtD4PXMvpY,https://api.spotify.com/v1/audio-analysis/4k95J448xydiVtD4PXMvpY,183108,4,1
0.927,0.486,10,-7.236,1,0.309,0.318,1.72e-05,0.0973,0.353,136.966,audio_features,4sylKPWeCdJnAvZdflt0y5,spotify:track:4sylKPWeCdJnAvZdflt0y5,https://api.spotify.com/v1/tracks/4sylKPWeCdJnAvZdflt0y5,https://api.spotify.com/v1/audio-analysis/4sylKPWeCdJnAvZdflt0y5,182320,4,1
0.412,0.482,1,-10.717,0,0.106,0.232,0.0061,0.124,0.136,108.793,audio_features,23aigxgRn6cVPxkJF3S5oe,spotify:track:23aigxgRn6cVPxkJF3S5oe,https://api.spotify.com/v1/tracks/23aigxgRn6cVPxkJF3S5oe,https://api.spotify.com/v1/audio-analysis/23aigxgRn6cVPxkJF3S5oe,218000,4,1
0.703,0.463,4,-6.939,0,0.0528,0.0132,0.0,0.348,0.234,162.924,audio_features,7491l7CnemDkYH0jsoLvYr,spotify:track:7491l7CnemDkYH0jsoLvYr,https://api.spotify.com/v1/tracks/7491l7CnemDkYH0jsoLvYr,https://api.spotify.com/v1/audio-analysis/7491l7CnemDkYH0jsoLvYr,179891,4,1
0.763,0.454,1,-10.125,0,0.0527,0.434,9.91e-05,0.299,0.407,121.008,audio_features,6632oMF5zGOZLheR7xf3Ee,spotify:track:6632oMF5zGOZLheR7xf3Ee,https://api.spotify.com/v1/tracks/6632oMF5zGOZLheR7xf3Ee,https://api.spotify.com/v1/audio-analysis/6632oMF5zGOZLheR7xf3Ee,312760,4,1
0.74,0.587,11,-7.334,0,0.134,0.0108,4.69e-06,0.858,0.605,129.067,audio_features,0VLkwjIaeJM5KMjcVVybBp,spotify:track:0VLkwjIaeJM5KMjcVVybBp,https://api.spotify.com/v1/tracks/0VLkwjIaeJM5KMjcVVybBp,https://api.spotify.com/v1/audio-analysis/0VLkwjIaeJM5KMjcVVybBp,263720,4,1
0.767,0.583,1,-7.92,1,0.193,0.264,0.0,0.123,0.255,142.957,audio_features,2AYqn2SkHqDzF1qM8Wj2nh,spotify:track:2AYqn2SkHqDzF1qM8Wj2nh,https://api.spotify.com/v1/tracks/2AYqn2SkHqDzF1qM8Wj2nh,https://api.spotify.com/v1/audio-analysis/2AYqn2SkHqDzF1qM8Wj2nh,174707,4,1
0.641,0.639,11,-7.763,0,0.274,0.0107,0.0,0.0515,0.803,163.005,audio_features,0A6HaigqQKZd1wzjI0JrvG,spotify:track:0A6HaigqQKZd1wzjI0JrvG,https://api.spotify.com/v1/tracks/0A6HaigqQKZd1wzjI0JrvG,https://api.spotify.com/v1/audio-analysis/0A6HaigqQKZd1wzjI0JrvG,167816,4,1
0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,audio_features,57RA3JGafJm5zRtKJiKPIm,spotify:track:57RA3JGafJm5zRtKJiKPIm,https://api.spotify.com/v1/tracks/57RA3JGafJm5zRtKJiKPIm,https://api.spotify.com/v1/audio-analysis/57RA3JGafJm5zRtKJiKPIm,178000,4,1
0.504,0.708,11,-5.896,0,0.0343,0.00112,0.000424,0.788,0.51,82.009,audio_features,5naar7XewEOAjOywIp6Jjq,spotify:track:5naar7XewEOAjOywIp6Jjq,https://api.spotify.com/v1/tracks/5naar7XewEOAjOywIp6Jjq,https://api.spotify.com/v1/audio-analysis/5naar7XewEOAjOywIp6Jjq,155147,4,1
0.639,0.816,6,-5.28,0,0.0485,0.000985,0.0604,0.141,0.802,138.008,audio_features,1pNUmVxDiE8t6P1XxcZAv8,spotify:track:1pNUmVxDiE8t6P1XxcZAv8,https://api.spotify.com/v1/tracks/1pNUmVxDiE8t6P1XxcZAv8,https://api.spotify.com/v1/audio-analysis/1pNUmVxDiE8t6P1XxcZAv8,166520,4,1
0.497,0.914,9,-4.308,1,0.0455,0.126,1.98e-05,0.274,0.385,148.893,audio_features,11zf7m4vw9Ze7cer9Nyhk1,spotify:track:11zf7m4vw9Ze7cer9Nyhk1,https://api.spotify.com/v1/tracks/11zf7m4vw9Ze7cer9Nyhk1,https://api.spotify.com/v1/audio-analysis/11zf7m4vw9Ze7cer9Nyhk1,187896,4,1
0.655,0.668,0,-6.733,1,0.0272,0.0398,0.0302,0.0759,0.867,93.003,audio_features,4gZDCOFuLCxCRWNhSEcOtJ,spotify:track:4gZDCOFuLCxCRWNhSEcOtJ,https://api.spotify.com/v1/tracks/4gZDCOFuLCxCRWNhSEcOtJ,https://api.spotify.com/v1/audio-analysis/4gZDCOFuLCxCRWNhSEcOtJ,202627,4,1
0.72,0.625,7,-6.274,1,0.0362,0.0112,0.0076,0.0999,0.818,102.006,audio_features,0APAKxMXB7jdDs4kw1l30y,spotify:track:0APAKxMXB7jdDs4kw1l30y,https://api.spotify.com/v1/tracks/0APAKxMXB7jdDs4kw1l30y,https://api.spotify.com/v1/audio-analysis/0APAKxMXB7jdDs4kw1l30y,193293,4,1
0.449,0.825,11,-5.177,1,0.037,0.00121,0.0,0.208,0.223,135.934,audio_features,0Jgbauc8Nv2OOjR5ERW28B,spotify:track:0Jgbauc8Nv2OOjR5ERW28B,https://api.spotify.com/v1/tracks/0Jgbauc8Nv2OOjR5ERW28B,https://api.spotify.com/v1/audio-analysis/0Jgbauc8Nv2OOjR5ERW28B,247613,4,1
0.689,0.719,11,-3.883,1,0.031,0.0135,1.64e-06,0.107,0.557,121.008,audio_features,2OwIGCjx7e7J1HHdAqIv21,spotify:track:2OwIGCjx7e7J1HHdAqIv21,https://api.spotify.com/v1/tracks/2OwIGCjx7e7J1HHdAqIv21,https://api.spotify.com/v1/audio-analysis/2OwIGCjx7e7J1HHdAqIv21,180387,4,1
0.395,0.768,2,-2.81,1,0.0311,0.115,0.0204,0.286,0.251,142.016,audio_features,4BreyjJu4w5EUhTKPIQymq,spotify:track:4BreyjJu4w5EUhTKPIQymq,https://api.spotify.com/v1/tracks/4BreyjJu4w5EUhTKPIQymq,https://api.spotify.com/v1/audio-analysis/4BreyjJu4w5EUhTKPIQymq,294015,4,1
0.593,0.658,2,-4.957,1,0.0304,0.0038,0.0126,0.0804,0.27,116.021,audio_features,3VzULnaqPKf1deQyZ5W4Ah,spotify:track:3VzULnaqPKf1deQyZ5W4Ah,https://api.spotify.com/v1/tracks/3VzULnaqPKf1deQyZ5W4Ah,https://api.spotify.com/v1/audio-analysis/3VzULnaqPKf1deQyZ5W4Ah,235272,4,1
0.446,0.263,11,-11.541,1,0.0403,0.199,0.000305,0.109,0.168,123.696,audio_features,4AA4xt0NvJCUaJYh9SoZ1y,spotify:track:4AA4xt0NvJCUaJYh9SoZ1y,https://api.spotify.com/v1/tracks/4AA4xt0NvJCUaJYh9SoZ1y,https://api.spotify.com/v1/audio-analysis/4AA4xt0NvJCUaJYh9SoZ1y,183895,4,1
0.703,0.578,1,-9.103,1,0.0728,0.446,0.0024,0.102,0.67,105.204,audio_features,2FwDApgXk91kXvqy2oB7dz,spotify:track:2FwDApgXk91kXvqy2oB7dz,https://api.spotify.com/v1/tracks/2FwDApgXk91kXvqy2oB7dz,https://api.spotify.com/v1/audio-analysis/2FwDApgXk91kXvqy2oB7dz,252734,4,1
0.633,0.161,10,-12.892,1,0.0613,0.83,9.9e-05,0.263,0.546,132.57,audio_features,3HFBqhotJeEKHJzMEW31jZ,spotify:track:3HFBqhotJeEKHJzMEW31jZ,https://api.spotify.com/v1/tracks/3HFBqhotJeEKHJzMEW31jZ,https://api.spotify.com/v1/audio-analysis/3HFBqhotJeEKHJzMEW31jZ,295454,4,1
0.611,0.507,9,-8.521,1,0.0267,0.0208,0.012,0.222,0.401,76.578,audio_features,3i7XRi2UyvGTdJawJRkVhd,spotify:track:3i7XRi2UyvGTdJawJRkVhd,https://api.spotify.com/v1/tracks/3i7XRi2UyvGTdJawJRkVhd,https://api.spotify.com/v1/audio-analysis/3i7XRi2UyvGTdJawJRkVhd,187389,4,1
0.394,0.329,7,-13.821,1,0.0327,0.693,0.0452,0.123,0.337,69.384,audio_features,6xdi5kPKkheuVz3le6i1yH,spotify:track:6xdi5kPKkheuVz3le6i1yH,https://api.spotify.com/v1/tracks/6xdi5kPKkheuVz3le6i1yH,https://api.spotify.com/v1/audio-analysis/6xdi5kPKkheuVz3le6i1yH,155938,4,1
0.688,0.737,6,-9.31,0,0.0672,0.0769,0.632,0.114,0.671,131.041,audio_features,6exdwZ3EOSCjb11bd6k6Np,spotify:track:6exdwZ3EOSCjb11bd6k6Np,https://api.spotify.com/v1/tracks/6exdwZ3EOSCjb11bd6k6Np,https://api.spotify.com/v1/audio-analysis/6exdwZ3EOSCjb11bd6k6Np,194760,4,1
0.419,0.705,4,-7.819,1,0.0288,0.0011,3.52e-05,0.161,0.4,72.042,audio_features,62aOYUWnWQtWvWLAvvWBZi,spotify:track:62aOYUWnWQtWvWLAvvWBZi,https://api.spotify.com/v1/tracks/62aOYUWnWQtWvWLAvvWBZi,https://api.spotify.com/v1/audio-analysis/62aOYUWnWQtWvWLAvvWBZi,230586,4,1
0.4,0.101,5,-14.425,1,0.039,0.93,5.05e-06,0.104,0.0629,95.05,audio_features,2l6aKj7mOu8MyYX4yFtlZ8,spotify:track:2l6aKj7mOu8MyYX4yFtlZ8,https://api.spotify.com/v1/tracks/2l6aKj7mOu8MyYX4yFtlZ8,https://api.spotify.com/v1/audio-analysis/2l6aKj7mOu8MyYX4yFtlZ8,330107,4,1
0.562,0.633,10,-6.228,1,0.0331,0.157,0.000419,0.16,0.562,132.122,audio_features,3Q6VfeIZ1bTjWiNe2Or4LQ,spotify:track:3Q6VfeIZ1bTjWiNe2Or4LQ,https://api.spotify.com/v1/tracks/3Q6VfeIZ1bTjWiNe2Or4LQ,https://api.spotify.com/v1/audio-analysis/3Q6VfeIZ1bTjWiNe2Or4LQ,334802,4,1
0.672,0.875,10,-6.022,0,0.135,0.751,0.000209,0.162,0.905,157.692,audio_features,32k3OLmeIWe93KY0QzMmZX,spotify:track:32k3OLmeIWe93KY0QzMmZX,https://api.spotify.com/v1/tracks/32k3OLmeIWe93KY0QzMmZX,https://api.spotify.com/v1/audio-analysis/32k3OLmeIWe93KY0QzMmZX,228522,4,1
0.738,0.75,11,-3.654,0,0.219,0.0167,0.00976,0.174,0.342,112.009,audio_features,0dFdGPVLs3k0z9ezYWZzUa,spotify:track:0dFdGPVLs3k0z9ezYWZzUa,https://api.spotify.com/v1/tracks/0dFdGPVLs3k0z9ezYWZzUa,https://api.spotify.com/v1/audio-analysis/0dFdGPVLs3k0z9ezYWZzUa,207840,4,1
0.824,0.396,2,-9.663,1,0.332,0.0323,0.00286,0.108,0.253,118.048,audio_features,70kdJnm1X6eEM8DbWa8Mnc,spotify:track:70kdJnm1X6eEM8DbWa8Mnc,https://api.spotify.com/v1/tracks/70kdJnm1X6eEM8DbWa8Mnc,https://api.spotify.com/v1/audio-analysis/70kdJnm1X6eEM8DbWa8Mnc,227707,4,1
0.61,0.709,7,-7.143,1,0.241,0.00707,1.61e-05,0.273,0.33,100.489,audio_features,15cYjzRUBRrDHn76GdxWiv,spotify:track:15cYjzRUBRrDHn76GdxWiv,https://api.spotify.com/v1/tracks/15cYjzRUBRrDHn76GdxWiv,https://api.spotify.com/v1/audio-analysis/15cYjzRUBRrDHn76GdxWiv,232122,4,1
0.794,0.757,6,-6.644,0,0.123,0.0267,0.000306,0.0621,0.615,107.99,audio_features,41SwdQIX8Hy2u6fuEDgvWr,spotify:track:41SwdQIX8Hy2u6fuEDgvWr,https://api.spotify.com/v1/tracks/41SwdQIX8Hy2u6fuEDgvWr,https://api.spotify.com/v1/audio-analysis/41SwdQIX8Hy2u6fuEDgvWr,186680,4,1
0.864,0.682,6,-6.73,0,0.386,0.208,5.27e-06,0.1,0.268,115.012,audio_features,38spM0LahLUfQhOMAqA7AI,spotify:track:38spM0LahLUfQhOMAqA7AI,https://api.spotify.com/v1/tracks/38spM0LahLUfQhOMAqA7AI,https://api.spotify.com/v1/audio-analysis/38spM0LahLUfQhOMAqA7AI,268087,4,1
0.742,0.645,6,-10.248,1,0.386,0.148,2.86e-05,0.0861,0.804,112.402,audio_features,4n358XQMHXd0xi6NazWdxr,spotify:track:4n358XQMHXd0xi6NazWdxr,https://api.spotify.com/v1/tracks/4n358XQMHXd0xi6NazWdxr,https://api.spotify.com/v1/audio-analysis/4n358XQMHXd0xi6NazWdxr,162147,4,1
0.835,0.527,7,-7.272,0,0.128,0.204,0.000423,0.283,0.611,106.003,audio_features,439X8jGytErRiPnaoUJHju,spotify:track:439X8jGytErRiPnaoUJHju,https://api.spotify.com/v1/tracks/439X8jGytErRiPnaoUJHju,https://api.spotify.com/v1/audio-analysis/439X8jGytErRiPnaoUJHju,218200,4,1
0.742,0.599,1,-8.796,1,0.297,0.0962,0.000578,0.0981,0.573,108.283,audio_features,36aoiqTQcBGDb7bAO3n5XO,spotify:track:36aoiqTQcBGDb7bAO3n5XO,https://api.spotify.com/v1/tracks/36aoiqTQcBGDb7bAO3n5XO,https://api.spotify.com/v1/audio-analysis/36aoiqTQcBGDb7bAO3n5XO,275556,4,1
0.789,0.71,10,-6.323,0,0.131,0.0555,0.843,0.0601,0.6,111.038,audio_features,4O9t8Qq941SAzdGlex4noA,spotify:track:4O9t8Qq941SAzdGlex4noA,https://api.spotify.com/v1/tracks/4O9t8Qq941SAzdGlex4noA,https://api.spotify.com/v1/audio-analysis/4O9t8Qq941SAzdGlex4noA,183787,4,1
0.678,0.62,1,-10.024,1,0.321,0.036,0.00557,0.138,0.433,135.553,audio_features,4v20N4W83XDJORt7WCedII,spotify:track:4v20N4W83XDJORt7WCedII,https://api.spotify.com/v1/tracks/4v20N4W83XDJORt7WCedII,https://api.spotify.com/v1/audio-analysis/4v20N4W83XDJORt7WCedII,298027,4,1
0.558,0.0259,8,-30.016,1,0.0458,0.996,0.871,0.0969,0.37,157.811,audio_features,2MZSXhq4XDJWu6coGoXX1V,spotify:track:2MZSXhq4XDJWu6coGoXX1V,https://api.spotify.com/v1/tracks/2MZSXhq4XDJWu6coGoXX1V,https://api.spotify.com/v1/audio-analysis/2MZSXhq4XDJWu6coGoXX1V,125520,4,1
0.792,0.599,3,-13.647,1,0.141,0.316,0.931,0.111,0.57,93.994,audio_features,21Phj46KeUHOWyZW9A9b7P,spotify:track:21Phj46KeUHOWyZW9A9b7P,https://api.spotify.com/v1/tracks/21Phj46KeUHOWyZW9A9b7P,https://api.spotify.com/v1/audio-analysis/21Phj46KeUHOWyZW9A9b7P,310747,4,1
0.167,0.071,6,-27.108,0,0.041,0.911,0.855,0.107,0.0613,143.315,audio_features,2Bc4llhjJBW77I552RgA3L,spotify:track:2Bc4llhjJBW77I552RgA3L,https://api.spotify.com/v1/tracks/2Bc4llhjJBW77I552RgA3L,https://api.spotify.com/v1/audio-analysis/2Bc4llhjJBW77I552RgA3L,464293,5,1
0.51,0.505,9,-13.053,0,0.0344,0.342,0.96,0.117,0.318,114.532,audio_features,7o2AeQZzfCERsRmOM86EcB,spotify:track:7o2AeQZzfCERsRmOM86EcB,https://api.spotify.com/v1/tracks/7o2AeQZzfCERsRmOM86EcB,https://api.spotify.com/v1/audio-analysis/7o2AeQZzfCERsRmOM86EcB,293752,4,1
0.463,0.0223,1,-26.117,1,0.046,0.993,0.768,0.13,0.0571,78.66,audio_features,7vuYfz0siJY66fLEiDKnEh,spotify:track:7vuYfz0siJY66fLEiDKnEh,https://api.spotify.com/v1/tracks/7vuYfz0siJY66fLEiDKnEh,https://api.spotify.com/v1/audio-analysis/7vuYfz0siJY66fLEiDKnEh,87467,3,1
0.698,0.789,8,-4.936,1,0.163,0.132,0.0091,0.366,0.492,123.016,audio_features,60Pe9j2pCBa4Zp4ztf5nhd,spotify:track:60Pe9j2pCBa4Zp4ztf5nhd,https://api.spotify.com/v1/tracks/60Pe9j2pCBa4Zp4ztf5nhd,https://api.spotify.com/v1/audio-analysis/60Pe9j2pCBa4Zp4ztf5nhd,368400,4,1
0.645,0.393,6,-17.543,0,0.043,0.00903,0.89,0.364,0.441,101.757,audio_features,7KRQoq9GeWeCm0ZAXg5XMb,spotify:track:7KRQoq9GeWeCm0ZAXg5XMb,https://api.spotify.com/v1/tracks/7KRQoq9GeWeCm0ZAXg5XMb,https://api.spotify.com/v1/audio-analysis/7KRQoq9GeWeCm0ZAXg5XMb,323187,4,1
0.828,0.61,1,-7.305,1,0.0649,0.00104,0.894,0.0792,0.564,130.064,audio_features,2VfEcR59Czu8ii3u6kKeP8,spotify:track:2VfEcR59Czu8ii3u6kKeP8,https://api.spotify.com/v1/tracks/2VfEcR59Czu8ii3u6kKeP8,https://api.spotify.com/v1/audio-analysis/2VfEcR59Czu8ii3u6kKeP8,191467,4,1
0.277,0.01,4,-32.893,0,0.0359,0.98,0.848,0.131,0.0353,102.397,audio_features,3ESsjKqrj3M79I8sSZieK3,spotify:track:3ESsjKqrj3M79I8sSZieK3,https://api.spotify.com/v1/tracks/3ESsjKqrj3M79I8sSZieK3,https://api.spotify.com/v1/audio-analysis/3ESsjKqrj3M79I8sSZieK3,321880,4,1
0.71,0.734,0,-14.932,0,0.052,0.511,0.838,0.0701,0.4,147.979,audio_features,4q650OiSDQIwccxDFpuuBm,spotify:track:4q650OiSDQIwccxDFpuuBm,https://api.spotify.com/v1/tracks/4q650OiSDQIwccxDFpuuBm,https://api.spotify.com/v1/audio-analysis/4q650OiSDQIwccxDFpuuBm,177093,4,1
0.252,0.8,0,-4.845,1,0.0368,0.12,0.0538,0.118,0.29,139.361,audio_features,6Hmj7SrLRbreLVfVS7mV1S,spotify:track:6Hmj7SrLRbreLVfVS7mV1S,https://api.spotify.com/v1/tracks/6Hmj7SrLRbreLVfVS7mV1S,https://api.spotify.com/v1/audio-analysis/6Hmj7SrLRbreLVfVS7mV1S,335333,4,1
0.401,0.933,8,-5.682,1,0.0344,0.00744,0.627,0.318,0.734,127.193,audio_features,0xOeB16JDbBJBJKSdHbElT,spotify:track:0xOeB16JDbBJBJKSdHbElT,https://api.spotify.com/v1/tracks/0xOeB16JDbBJBJKSdHbElT,https://api.spotify.com/v1/audio-analysis/0xOeB16JDbBJBJKSdHbElT,310893,4,1
0.355,0.41,6,-11.95,0,0.0338,0.219,0.0114,0.174,0.225,124.65,audio_features,76365icROsgrLvYVImAnyP,spotify:track:76365icROsgrLvYVImAnyP,https://api.spotify.com/v1/tracks/76365icROsgrLvYVImAnyP,https://api.spotify.com/v1/audio-analysis/76365icROsgrLvYVImAnyP,327107,4,1
0.548,0.865,0,-5.325,1,0.0302,0.00171,0.000449,0.457,0.61,116.046,audio_features,7KsZHCfOitA5V9oQYVdltG,spotify:track:7KsZHCfOitA5V9oQYVdltG,https://api.spotify.com/v1/tracks/7KsZHCfOitA5V9oQYVdltG,https://api.spotify.com/v1/audio-analysis/7KsZHCfOitA5V9oQYVdltG,303013,4,1
0.659,0.929,8,-8.047,1,0.0494,0.0224,0.627,0.567,0.0374,118.495,audio_features,2z0nkZLzKp1IbZzdQCaD6Z,spotify:track:2z0nkZLzKp1IbZzdQCaD6Z,https://api.spotify.com/v1/tracks/2z0nkZLzKp1IbZzdQCaD6Z,https://api.spotify.com/v1/audio-analysis/2z0nkZLzKp1IbZzdQCaD6Z,401253,4,1
0.486,0.68,11,-8.911,1,0.0313,0.0222,0.000132,0.171,0.532,97.502,audio_features,6xcrYjTKuONMfC1Qoc6Bdy,spotify:track:6xcrYjTKuONMfC1Qoc6Bdy,https://api.spotify.com/v1/tracks/6xcrYjTKuONMfC1Qoc6Bdy,https://api.spotify.com/v1/audio-analysis/6xcrYjTKuONMfC1Qoc6Bdy,273693,4,1
0.296,0.502,0,-8.653,0,0.0336,0.315,0.0551,0.229,0.313,81.045,audio_features,1rOlTL4pKQ9Y1fURua4AJR,spotify:track:1rOlTL4pKQ9Y1fURua4AJR,https://api.spotify.com/v1/tracks/1rOlTL4pKQ9Y1fURua4AJR,https://api.spotify.com/v1/audio-analysis/1rOlTL4pKQ9Y1fURua4AJR,287240,4,1
0.619,0.686,6,-6.125,0,0.0265,0.0565,0.0237,0.142,0.538,117.777,audio_features,5iItYl3Q6wCnKVfpK1uNVf,spotify:track:5iItYl3Q6wCnKVfpK1uNVf,https://api.spotify.com/v1/tracks/5iItYl3Q6wCnKVfpK1uNVf,https://api.spotify.com/v1/audio-analysis/5iItYl3Q6wCnKVfpK1uNVf,315027,4,1
0.223,0.889,6,-6.207,0,0.0469,0.00317,0.00123,0.346,0.312,179.578,audio_features,1tuQOu0GEvC70bCFzltK3a,spotify:track:1tuQOu0GEvC70bCFzltK3a,https://api.spotify.com/v1/tracks/1tuQOu0GEvC70bCFzltK3a,https://api.spotify.com/v1/audio-analysis/1tuQOu0GEvC70bCFzltK3a,154320,4,1
0.402,0.547,9,-11.036,1,0.0389,0.00866,0.00532,0.853,0.195,73.761,audio_features,6bkqSi0jMZr6bX6MGRzdrt,spotify:track:6bkqSi0jMZr6bX6MGRzdrt,https://api.spotify.com/v1/tracks/6bkqSi0jMZr6bX6MGRzdrt,https://api.spotify.com/v1/audio-analysis/6bkqSi0jMZr6bX6MGRzdrt,181733,4,1
0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02,audio_features,0E0DRHf5PfMeor0ZCwB3oT,spotify:track:0E0DRHf5PfMeor0ZCwB3oT,https://api.spotify.com/v1/tracks/0E0DRHf5PfMeor0ZCwB3oT,https://api.spotify.com/v1/audio-analysis/0E0DRHf5PfMeor0ZCwB3oT,244444,4,1
0.647,0.385,0,-13.717,0,0.0295,0.402,0.0569,0.117,0.66,113.982,audio_features,55DyBUkjebkcYhDGfEXitR,spotify:track:55DyBUkjebkcYhDGfEXitR,https://api.spotify.com/v1/tracks/55DyBUkjebkcYhDGfEXitR,https://api.spotify.com/v1/audio-analysis/55DyBUkjebkcYhDGfEXitR,258714,4,1
0.518,0.496,10,-11.607,1,0.0292,0.41,0.1,0.0999,0.281,143.921,audio_features,190IqlryWu91WBKeDgZqZz,spotify:track:190IqlryWu91WBKeDgZqZz,https://api.spotify.com/v1/tracks/190IqlryWu91WBKeDgZqZz,https://api.spotify.com/v1/audio-analysis/190IqlryWu91WBKeDgZqZz,170893,4,1
0.884,0.333,9,-9.753,0,0.0617,0.293,0.0205,0.103,0.587,118.065,audio_features,4cJOLN346rtOty3UPACsao,spotify:track:4cJOLN346rtOty3UPACsao,https://api.spotify.com/v1/tracks/4cJOLN346rtOty3UPACsao,https://api.spotify.com/v1/audio-analysis/4cJOLN346rtOty3UPACsao,209450,4,1
0.684,0.232,0,-13.249,1,0.0297,0.86,0.404,0.135,0.387,73.518,audio_features,02wNtFxlr9dLmZXKT5TIF5,spotify:track:02wNtFxlr9dLmZXKT5TIF5,https://api.spotify.com/v1/tracks/02wNtFxlr9dLmZXKT5TIF5,https://api.spotify.com/v1/audio-analysis/02wNtFxlr9dLmZXKT5TIF5,182900,4,1
0.708,0.554,10,-6.83,0,0.0311,0.403,0.0428,0.126,0.564,103.999,audio_features,4dGuRldChjvboZktprNJFM,spotify:track:4dGuRldChjvboZktprNJFM,https://api.spotify.com/v1/tracks/4dGuRldChjvboZktprNJFM,https://api.spotify.com/v1/audio-analysis/4dGuRldChjvboZktprNJFM,182347,4,1
0.706,0.169,0,-15.428,0,0.0487,0.644,0.0221,0.11,0.678,179.999,audio_features,1Zqs6A90va6FUxQ7KJAckG,spotify:track:1Zqs6A90va6FUxQ7KJAckG,https://api.spotify.com/v1/tracks/1Zqs6A90va6FUxQ7KJAckG,https://api.spotify.com/v1/audio-analysis/1Zqs6A90va6FUxQ7KJAckG,125333,4,1
0.672,0.436,9,-11.743,1,0.0326,0.71,0.147,0.117,0.557,105.003,audio_features,1mbuSss0OVqfS00y7yCNCZ,spotify:track:1mbuSss0OVqfS00y7yCNCZ,https://api.spotify.com/v1/tracks/1mbuSss0OVqfS00y7yCNCZ,https://api.spotify.com/v1/audio-analysis/1mbuSss0OVqfS00y7yCNCZ,247455,4,1
